"gene","logFC_cellbender","FDR_cellbender","logFC_cellranger","FDR_cellranger","concordant_DE"
"C16orf72",-0.25180207125292,0.0475919274028553,-0.135857283982703,0.240186899441454,FALSE
"ITGB1BP1",0.166959149855887,0.0476374142161646,0.211617807894768,0.0415448728260364,TRUE
"ECM1",0.330701324445706,0.047724691939479,0.102404301702248,0.532912211961831,FALSE
"SLTM",-0.0982214929141153,0.0477432971964349,-0.110513760580954,0.0406538842107225,TRUE
"PIGX",0.432927897958916,0.0477998409310339,0.0777808507584658,0.408145978702395,FALSE
"NBEAL1",0.0952849661162427,0.0478878639523232,0.119115959665275,0.0466549671467828,TRUE
"RPRD1B",-0.148357591636868,0.0480646794251711,-0.117371574581527,0.118996678637515,FALSE
"UCHL3",0.293230794719145,0.0481363371329941,0.17707050217116,0.316384642947856,FALSE
"PLEKHA5",0.127625364300426,0.0481881127543311,0.21752126650617,0.0282230618617808,TRUE
"CFAP54",0.374434644542774,0.0481881127543311,0.456778198345085,0.00876933820584585,TRUE
"PLCXD3",-0.517535457961641,0.0482567686933559,-0.590848499813586,0.00440250451002564,TRUE
"HP1BP3",0.110494333212925,0.0483350540506044,0.136420430695593,0.0800781785037186,FALSE
"PDSS2",0.126204162136317,0.0483867654412035,0.150084707211408,0.0925773191088382,FALSE
"RIC8A",0.619396082027243,0.0483979809176291,0.105122479712659,0.638065377063034,FALSE
"ACOT13",0.205153017428794,0.0485754137254347,0.226850399385512,0.0371063907189025,TRUE
"COL4A3",-0.195831312977931,0.0485824766140603,-0.50091885586854,0.00177026995094819,TRUE
"CYHR1",0.417240816070125,0.0486667128326603,0.109134253432734,0.361225796589762,FALSE
"AL359076.1",0.315366714985972,0.0486685775544193,0.389280299595627,0.0240197305141591,TRUE
"SIKE1",0.482529913049624,0.0487042711636496,0.102925008633902,0.536031482834638,FALSE
"ALDH6A1",-0.336034608496042,0.0488084966587858,-0.278990288868724,0.135395852004097,FALSE
"MIS12",-0.34803162624816,0.0488412500262244,-0.266110800090005,0.103872513601311,FALSE
"STK11",-0.164788732812637,0.0488877167929443,-0.0880143969289446,0.350388563872107,FALSE
"AC012413.1",-0.458008097580933,0.0488942387209133,-0.502570795520991,0.0846177673652983,FALSE
"ADARB1",-0.23889497056664,0.0488956422938221,-0.340379888423349,0.0108465195941125,TRUE
"LINC02591",0.400690727186748,0.0488959860033863,0.512467948945787,0.0160131767815739,TRUE
"LINC02666",0.303410261016342,0.0489389231247674,0.328821360386335,0.0564498708926534,FALSE
"GOLGA8N",0.368637296245443,0.0491309577143879,0.461053100190824,0.0171628254533126,TRUE
"PHF2",-0.145493485130516,0.0491353300885648,-0.116305266069835,0.168456644341645,FALSE
"SLC7A5",-0.511716214017327,0.0491872519797965,-0.521014199179451,0.0496618785217034,TRUE
"MDC1",-0.159671383696063,0.0492000117801061,-0.150685439676118,0.0821615142777067,FALSE
"PLCB3",0.375743611903356,0.049358871231144,0.172303093408385,0.360300666172797,FALSE
"L2HGDH",0.219912661270274,0.049358871231144,0.289374300627478,0.0212288720351673,TRUE
"ISY1",-0.22450936844603,0.0493799348813294,-0.203194566827735,0.108904956201716,FALSE
"NGF-AS1",-0.311447470366924,0.0493851190749116,-0.376220038390753,0.063763716078681,FALSE
"AC008771.1",-0.114288057430314,0.0495006232114338,-0.0913884392341179,0.244958649652354,FALSE
"TBC1D20",-0.20946336428544,0.0495593895456063,-0.219612515733672,0.0486934479223229,TRUE
"CNOT6L",0.184260487609963,0.0495712861361369,-0.00377585324183888,0.967282744362967,FALSE
"SURF4",-0.44544156925382,0.0496446006889834,-0.240550871320731,0.0390136152562335,TRUE
"C1orf131",-0.190898219382756,0.0496645583055355,-0.133906292285179,0.193613182309404,FALSE
"LXN",-0.273633230894177,0.0496645583055355,-0.345898817238014,0.0451817721998029,TRUE
"GSDMB",0.34053330452234,0.0496645583055355,0.310133670593799,0.105142039305219,FALSE
"TASP1",-0.125771910616441,0.0497625832632066,-0.110739039935774,0.1768195660093,FALSE
"PRRG1",-0.19086796802741,0.0499000217270006,-0.238324631976079,0.0256726557307428,TRUE
"C1orf198",0.403167882423081,0.0499682751375863,0.352383658113708,0.0362380265359988,TRUE
"REL",0.453192626631805,0.0499682751375863,0.0756787225454479,0.499491199543268,FALSE
"WASHC3",-0.153458260561339,0.0500196460647914,-0.100860750262439,0.288127951704577,FALSE
"DDX5",-0.137238933612859,0.0500391232727474,-0.152472513480327,0.0723199525269248,FALSE
"SLFN5",0.204162035156699,0.0502251489770991,0.0940660259162659,0.317904706658142,FALSE
"FGFR1OP2",0.145913810244225,0.0503286768635594,0.170547156579582,0.0726012129787629,FALSE
"SPG11",-0.0849737504645922,0.0503423686285964,-0.0721393032667137,0.176602818404552,FALSE
"DIP2B",0.127835368237918,0.0504283229296804,-0.0371332383318881,0.524461134413597,FALSE
"FAM186B",0.317947118500799,0.0504351542678352,0.291994245909897,0.0986450421603518,FALSE
"FRMD6-AS1",-0.361162786488435,0.0505084540667208,-0.323320996941657,0.116103953927155,FALSE
"ZNF34",-0.304065035808692,0.0505252628004527,-0.276775505445832,0.102056126618432,FALSE
"FMNL1",-0.397213857733006,0.0505902435823964,-0.270463113560234,0.208790057722852,FALSE
"LINC00630",0.16462873744305,0.0506266467503363,0.299105451506486,0.00128697310957715,FALSE
"AC055733.2",-0.233728588077694,0.0507149077026192,-0.235684556574053,0.0945722240170151,FALSE
"SNX24",0.191277939593896,0.0507305638214085,0.0731798242118105,0.47767735156827,FALSE
"CBR3-AS1",0.201767756349567,0.0507579343178026,0.271815991488453,0.0128028569747644,FALSE
"AIMP1",-0.171516694865432,0.0507677766580424,-0.13675201138548,0.135229413655539,FALSE
"ZSCAN29",-0.25155295215933,0.0507677766580424,-0.134371910702489,0.30157125604014,FALSE
"ZDBF2",0.193575950890874,0.0508250097684518,0.249830083540799,0.0193918428279886,FALSE
"COL8A1",0.233259435743307,0.0508371574280754,0.235257896970647,0.342528878271956,FALSE
"TCEANC2",0.26521054511016,0.0508886293860891,0.348847841047499,0.0188842533068932,FALSE
"SHKBP1",-0.33182757928603,0.0508967223310567,-0.311079173626338,0.0918974624943516,FALSE
"GBGT1",-0.435607940096347,0.0509029733020185,-0.448250068184241,0.0566989632222294,FALSE
"C1orf159",-0.164757967030407,0.0509536754146807,-0.104702433971654,0.293664587920262,FALSE
"RNF41",-0.267176713505083,0.0512195103495434,-0.266400625513454,0.0917134419712182,FALSE
"UBE2V2",-0.155261573827816,0.0513539120530713,-0.138838008144266,0.1164325991911,FALSE
"CEBPZOS",-0.118119025936497,0.0514553628060831,-0.079231029615367,0.271326036886269,FALSE
"CAST",-0.0959391357698243,0.0514839679934879,-0.122268895491448,0.0299507439044287,FALSE
"AC091564.5",0.371578443930463,0.0515066695876883,0.500897523636292,0.022822709615778,FALSE
"ZNF718",0.178282069089933,0.0515219761596024,0.168266316615807,0.0623692155370729,FALSE
"INTS14",-0.224824252052952,0.0515603533434045,-0.209378153486887,0.0700798929410702,FALSE
"AGAP4",0.15746840665244,0.0516249702773671,0.194702708658543,0.0228146991674462,FALSE
"CDKAL1",0.0772831959030581,0.0517839847918418,0.0627728566796498,0.238137896204354,FALSE
"C11orf65",0.168717268887873,0.0518873938099899,0.289820048763731,0.0058550250568219,FALSE
"LINC00571",0.234225466813573,0.051898570177653,0.0407102912817926,0.740850502734187,FALSE
"WDR4",-0.310350576094024,0.0519326220785117,-0.284364828012781,0.10021961234141,FALSE
"CCDC200",0.252727557979629,0.0519630265364001,0.37882252129244,0.0304468336929625,FALSE
"NR1H3",0.28596175356354,0.0519667802187094,0.365838188593987,0.0160971758272368,FALSE
"CHMP5",0.345629290346651,0.0519698894041107,0.00137371794474906,0.990681262156924,FALSE
"RNF32",-0.489175970301821,0.0520010403109611,-0.492925588486721,0.0721316752284602,FALSE
"PMM1",-0.296145391890803,0.0520687506588811,-0.195887916532764,0.2382893658536,FALSE
"TNFAIP2",0.220917938797785,0.0521385359764381,0.304138257854149,0.020213520792067,FALSE
"AGTPBP1",0.46971511867662,0.0522703093855556,-0.157526937618766,0.0610706118157591,FALSE
"UQCC1",-0.133490966033391,0.0522703093855556,-0.13683190160604,0.060392112879087,FALSE
"AL158071.3",0.599197125251754,0.0523075973059296,0.0299081435087779,0.878452861164542,FALSE
"LAMC3",-0.847738376050449,0.0524777091017978,-0.962410792013018,0.0703656434168045,FALSE
"CD38",-0.516475106897927,0.0525460127746107,-0.610277986422251,0.0675391495467219,FALSE
"AC006355.2",0.326343796068738,0.0525810332288255,0.260318959668223,0.143178033493852,FALSE
"LINC02795",0.403970972700415,0.0526297278160906,0.336883942886053,0.144972077506395,FALSE
"SLC24A3",-0.46549509691847,0.0526297278160906,-0.458336294443812,0.133131243635668,FALSE
"ZBTB48",-0.261973237168099,0.0526854234314995,-0.171167141558055,0.236515710854091,FALSE
"RELCH",0.111728357689649,0.0527229388980515,0.146532287286896,0.0754554598394204,FALSE
"MAPK7",-0.49033911212782,0.0527297320465505,-0.477895528101901,0.0767780674155161,FALSE
"RASGEF1B",0.47752514622932,0.0527458558876066,0.102619225343949,0.634193894953795,FALSE
"SF1",-0.132046678736305,0.0527458558876066,-0.118693500077427,0.123614021360225,FALSE
"AC006116.8",0.382901768179161,0.0528088063322959,0.446022137037556,0.0553426626552427,FALSE
"PWWP2A",-0.134078273091302,0.0528210094548151,-0.111493963438474,0.251214892674488,FALSE
"AP000446.1",-0.275555265205549,0.0529199980831657,-0.234544054306467,0.145745924469306,FALSE
"ZRSR2",0.16047585072957,0.0530140441502142,0.180587005420926,0.0522508983618093,FALSE
"COMT",-0.126459836784436,0.053038426577146,-0.132839201705755,0.111228363160408,FALSE
"ZNF707",-0.32664469995889,0.0531487246860162,-0.270427464137596,0.120367625819224,FALSE
"CASP2",0.354074559780162,0.0532732544300402,0.0013301525275392,0.994306067297052,FALSE
"TMUB2",0.186333433187016,0.053306841928607,0.21016334995063,0.0342536030395708,FALSE
"PNKP",-0.192894131887941,0.053409193340251,-0.171105467638126,0.14758470972572,FALSE
"MINDY1",0.357588982673461,0.0534438562395502,0.279557050538943,0.0406373980164093,FALSE
"ZNF395",0.485856080804026,0.0534721107931953,0.2949591753018,0.100488721171541,FALSE
"WDYHV1",-0.306978501451358,0.0534936736843249,-0.352415729199395,0.0390136152562335,FALSE
"AC097658.3",0.395460309668384,0.0535219571257094,0.397625010390147,0.0463595167111071,FALSE
"FADS2",0.334320956660386,0.0536608193997953,0.341625911547316,0.100874104753491,FALSE
"TMEM179B",-0.223048964677506,0.0537033289454336,-0.176124549010302,0.151639300608351,FALSE
"SEC14L1",0.481468124187515,0.0537487324328582,-0.0276314789330508,0.758123400954563,FALSE
"DUS1L",-0.201914130765049,0.0537668112013422,-0.127392966740986,0.260529905558121,FALSE
"AC007317.1",-0.738877225853622,0.0538616677442427,-0.705086062541647,0.0896732969144566,FALSE
"BRMS1",-0.466062856357229,0.0539471479550446,-0.232956506710081,0.223548952110937,FALSE
"LMTK2",0.141619056725226,0.0539952098922818,0.111307165990916,0.123664592367478,FALSE
"FH",-0.612320241286703,0.0540878312651581,-0.302322799523742,0.110128480553198,FALSE
"SOGA1",0.127214224082911,0.0540878312651581,0.167703121236118,0.0408002323009145,FALSE
"HES4",0.878444291022354,0.0540913091380232,0.278020520159896,0.139479105336673,FALSE
"EFEMP1",0.341038206729226,0.0542144292915832,0.469226930171284,0.0512273743526182,FALSE
"PIP4K2C",0.43643864756779,0.0542144292915832,0.326918851531582,0.121954516541802,FALSE
"IQCA1",-0.479716558019463,0.054215865805238,-0.44006015337676,0.153500174837788,FALSE
"CLK3",-0.186946375206115,0.0542216655551875,-0.145889446659036,0.143873472664407,FALSE
"HAGH",-0.169963919784226,0.0542600557199615,-0.136338336415818,0.172599586919355,FALSE
"USP14",-0.136096631139407,0.0543141893508863,-0.115153939058623,0.143722662185789,FALSE
"TARS",-0.220239973210407,0.0543286120440329,-0.223855306533793,0.0886661308490898,FALSE
"SPRED2",0.145163284734309,0.0543542619252787,0.232634793621932,0.041310987096002,FALSE
"NTMT1",-0.312093798892573,0.0543544013558753,-0.27417288673797,0.0858793716370435,FALSE
"PEX10",0.3174437318285,0.0544957987335829,0.322891323448661,0.074779735427284,FALSE
"R3HCC1L",-0.141712469478794,0.054524528262901,-0.127970324662292,0.109348485488336,FALSE
"KLF8",0.286616637992147,0.0545504364197917,0.346640113062089,0.0257275531601344,FALSE
"WNT2B",-0.21933357000941,0.0546730954429914,-0.18880176828057,0.163851566210957,FALSE
"HSP90B1",-0.437398746957604,0.0547000768025598,-0.143632809249411,0.159842533671614,FALSE
"AL133523.1",-0.374749186361677,0.0547000768025598,-0.318049541848798,0.141437494587905,FALSE
"AC245060.6",0.413190962673533,0.0547469785196188,0.467856523849771,0.0434377265717442,FALSE
"CAMSAP1",0.189761591722511,0.0547897523524179,0.243134346654974,0.0258951013792368,FALSE
"SAP130",-0.179771147784134,0.0548136384943283,-0.1327535090748,0.22813851317902,FALSE
"LINC01695",-0.488032583559419,0.0550876376595743,-0.621229946645032,0.0223896335239817,FALSE
"GNL1",-0.229794606302578,0.0551497158897274,-0.218485285505847,0.123330218941173,FALSE
"AC002310.2",-0.301418541703101,0.0551752857568012,-0.226376974864908,0.251874450355904,FALSE
"ARL4A",0.639112970169161,0.0551809358983708,0.105654827897129,0.708510901690228,FALSE
"AMPH",-0.387587677950032,0.0551809358983708,-0.337301829458186,0.139122426986769,FALSE
"MMAB",0.237502735619414,0.055286124314522,0.296050268465801,0.0266529438915453,FALSE
"INSR",-0.172792322301509,0.0552997943680584,-0.259591435650307,0.0397424136608653,FALSE
"SEC24D",-0.18975567869295,0.055307509694605,-0.255630514456003,0.0636580708358697,FALSE
"C5AR1",0.704098209787189,0.0553634577204989,0.331649043190582,0.0799430704081986,FALSE
"GMEB1",-0.195396461648172,0.0553655083796477,-0.154472447505282,0.207728186762786,FALSE
"FAM76B",-0.214548464546043,0.0553680699045117,-0.186037299830789,0.123677026509977,FALSE
"SLC25A28",-0.224677572010899,0.0555756828787178,-0.140464366149539,0.256481827584302,FALSE
"AC093334.1",-0.32143650956397,0.0555777024683727,-0.272221461676133,0.133252372062117,FALSE
"NDUFA9",0.301726386872856,0.0556129296997254,0.0918380908448435,0.355761359850495,FALSE
"STK32B",0.357770666875795,0.0556657611354197,0.60245550745199,0.0114789193262668,FALSE
"AL358472.5",-0.331947708624649,0.0557122398629507,-0.330452652706969,0.0670422018503454,FALSE
"BUB3",0.292725971228073,0.0557122398629507,0.113891147968022,0.286886763820162,FALSE
"SLC38A9",-0.125483097789869,0.0558060099135501,-0.127388416772675,0.115326022000642,FALSE
"TEX264",0.329386631700939,0.0558369769025947,0.182720212559688,0.247900406941802,FALSE
"AC034114.2",-0.185818391632748,0.0559676666980228,-0.167768822459155,0.123136385237709,FALSE
"OLFML3",0.310247684736779,0.0560249278538904,0.235308075247846,0.159218201464491,FALSE
"AL023584.2",-0.478243308665123,0.0560272677993443,-0.464123399100599,0.0870512665927056,FALSE
"TMPRSS5",-0.412117488078412,0.0561579661859671,-0.319048659615794,0.212007114043214,FALSE
"HMGA2",-0.688916319089357,0.0561855187230554,-0.880277431850589,0.0443487907144388,FALSE
"MED28",-0.166711397536078,0.0562452338948854,-0.145194974420176,0.143780921660633,FALSE
"CLK2",-0.152260223325134,0.0562878077330383,-0.116943643650912,0.205265476007739,FALSE
"SCPEP1",0.474414213859553,0.0562945586387434,0.00760768265429118,0.967394791876743,FALSE
"ATXN7L3B",-0.243057450905765,0.0563342792989572,-0.170891927712487,0.0866415204376127,FALSE
"AC005410.2",-0.393866313666389,0.0563342792989572,-0.359355187704837,0.100725503206492,FALSE
"NAPB",-0.1323431220004,0.0564513022784437,-0.113809447092297,0.169420741478036,FALSE
"FAM200A",-0.255142333871949,0.0565439998461382,-0.202257937818193,0.138744736711971,FALSE
"RBM45",0.174336360621193,0.0565449568477165,0.188204924509194,0.0565796143725384,FALSE
"SEC62-AS1",-0.341317484032207,0.0565478820874617,-0.377810566474169,0.0587365734508768,FALSE
"HMCN2",0.5521215023631,0.0565478820874617,0.65296751226106,0.0872944074799953,FALSE
"SYNC",-0.159204957462003,0.0565612609853482,-0.137153203883815,0.206206195158582,FALSE
"TNXB",0.152500480033118,0.0565796755649167,0.200316723537086,0.148534112830244,FALSE
"AC012636.1",0.633382859695907,0.0566199421744532,0.697646955905152,0.140669864464571,FALSE
"DCAF7",-0.102187164669779,0.0566667430482571,-0.0769678210800533,0.250103366371356,FALSE
"HAUS6",-0.225717427434257,0.0567655453831273,-0.192087158381582,0.142953949304755,FALSE
"ABLIM3",0.258439157580499,0.0568218879289408,0.102051951316761,0.530180143030775,FALSE
"NAA16",0.104735302807242,0.056901056232884,0.124252494839749,0.0608488298654393,FALSE
"LINGO2",0.589668130205427,0.0569966510565633,0.691500791672692,0.0735412400350865,FALSE
"AC012404.2",0.368533982206601,0.0570203408775509,0.417678634303737,0.0441482155713607,FALSE
"PAIP1",-0.217386733528997,0.0570272281317688,-0.0907530774649698,0.475285580596911,FALSE
"C12orf43",0.300810923731015,0.0571711912720119,0.434873321078581,0.00871067231439346,FALSE
