"gene","logFC_cellbender","FDR_cellbender","logFC_cellranger","FDR_cellranger","concordant_DE"
"PRPSAP1",0.536388903875722,0.00442149842708247,0.499907112567568,0.00288306039055109,TRUE
"GRK3",0.420431842230273,0.00442149842708247,0.365575040857464,0.0375703106868669,TRUE
"PLXND1",-0.305382277949188,0.0044328443927013,-0.351787777695048,0.0126249397278791,TRUE
"CSE1L",-0.336043194019631,0.0045042659825611,-0.348550589057119,0.0100756511899135,TRUE
"LONP1",-0.425018760973239,0.00451243250516285,-0.446145866715768,0.00573616988046733,TRUE
"AC078881.1",0.619894455969156,0.00452403939216825,0.450407675095154,0.0151324939780872,TRUE
"CSPG4",-0.366597502773748,0.0045468028661217,-0.366492584327428,0.0291158978051192,TRUE
"LYPLAL1",0.764345724747541,0.00457084168213344,0.446747094864522,0.00132307481182202,TRUE
"KIZ",0.57172793919918,0.00458136794977463,0.471439347429246,0.0123620601607988,TRUE
"SSBP3",0.293203466045247,0.00459414272731346,0.26753459866493,0.0280638812582938,TRUE
"SMG5",-0.334172556374966,0.00460064823801905,-0.359546109204475,0.00858325762957886,TRUE
"PRDM11",-0.393207598063085,0.00460064823801905,-0.306904839213846,0.083503823035836,FALSE
"CDK4",-0.544044902473306,0.00460064823801905,-0.499359095941377,0.00939006301050285,TRUE
"KIAA0355",0.302696625127434,0.00460064823801905,0.29531505244393,0.00136333288058362,TRUE
"NOP58",-0.426267176835132,0.00460794968116147,-0.48708335569072,0.00286995953726792,TRUE
"GAB2",0.259992236926388,0.00461829694354684,0.27243018057556,0.0190462484110552,TRUE
"LRP5",0.47711291368991,0.00462046733233114,0.492958596301271,0.00509537681039255,TRUE
"PTPRK",0.186500396151668,0.00462186323469756,0.398146249577984,0.000337216500692857,TRUE
"VAV2",0.368448074688583,0.00462186323469756,0.43686345903937,0.00286995953726792,TRUE
"JARID2",0.29157656946871,0.00464074998504742,0.115921622365982,0.316817201594396,FALSE
"SRFBP1",-0.403088040446772,0.00468753471059738,-0.417686133483877,0.0102944353782937,TRUE
"SENP5",-0.245308263441169,0.0046989902805564,-0.299878815813401,0.00325795658521008,TRUE
"C2orf68",0.466923108345159,0.00470420518671385,0.516245183466128,0.00469260738720192,TRUE
"B3GALNT1",0.808370503233402,0.00470574510489215,0.602613485588609,0.00574116609011348,TRUE
"SUGP2",-0.292923941544177,0.00470574510489215,-0.278911239299392,0.00755933050944946,TRUE
"MYO1C",-0.236882210974211,0.00470775102174499,-0.237134706048038,0.0299175739669871,TRUE
"FCHO2",0.314786299894239,0.00471183901790764,0.276970931781477,0.00824908115902212,TRUE
"SKP1",-0.463871865739439,0.00471539511126368,-0.210575790063243,0.0238011207446951,TRUE
"MGST3",0.368340160102303,0.00473940103963291,0.371799786113611,0.00111083954575637,TRUE
"AFF1",-0.245274003107382,0.00475200245122528,-0.312075918493565,0.00235695547882988,TRUE
"SPATA21",-0.517970711774117,0.00475660016441166,-0.507642902517991,0.0050202228432726,TRUE
"SUGCT",0.708335744218126,0.00476411725943845,0.400971391595571,0.0526856554599242,FALSE
"CMPK1",-0.35951552050761,0.00477636576299568,-0.380851646823703,0.00435267461243141,TRUE
"SPDYA",-0.554098401841997,0.0047930457287541,-0.531680451627606,0.0175930869589623,TRUE
"ARHGAP10",-0.186362667887903,0.00479957848210726,-0.470751471839992,0.0022071812658508,TRUE
"NAAA",0.729552852823077,0.00480529759359195,0.355104342941574,0.170627633164376,FALSE
"SARNP",-0.255885815435401,0.00480819472435915,-0.241760453306228,0.022456277815955,TRUE
"TARS",-0.617050749407952,0.00481397768287216,-0.476605777389818,0.0158316024466772,TRUE
"AC108519.1",0.611810352548188,0.00482105332582898,0.802364849506992,0.00183616441082429,TRUE
"TMEM214",-0.577061458565457,0.00483863514441472,-0.571061273114098,0.00775938995388042,TRUE
"MTCH2",-0.338658384556627,0.00486856972910117,-0.29455454481929,0.0241131733168653,TRUE
"ANKRD17",-0.15512658619476,0.00487191956585991,-0.09452546711893,0.138061057582105,FALSE
"ACYP1",0.570608553723795,0.00487634286948829,0.517025642688984,0.00975709308796058,TRUE
"WDR20",-0.216474712370023,0.00489640681934345,-0.146358501379112,0.161042851618757,FALSE
"MAN1C1",0.392585528206715,0.00490105910470761,0.568149280709038,0.00175879406980427,TRUE
"CCDC97",-0.60151228271842,0.00490820293613739,-0.655935768077463,0.00342142372461691,TRUE
"AFAP1",0.474479444909934,0.00491480910616049,0.47076248546788,0.0145792641140698,TRUE
"AC211486.5",0.666681957912489,0.00491480910616049,0.749532015511208,0.00409556833687516,TRUE
"LRRC69",-0.438646715191484,0.00491480910616049,-0.471599981649849,0.00891550557707425,TRUE
"TNPO2",-0.333197481583411,0.00491480910616049,-0.301104434394192,0.0179165759686263,TRUE
"NAV1",0.56425405395593,0.00491786067055828,0.269464907193625,0.056481597643598,FALSE
"CROT",0.580082929508783,0.00491786067055828,0.632656504029855,0.00233589425441157,TRUE
"KANTR",0.286234097486065,0.00491786067055828,0.334376359714835,0.00569273567824505,TRUE
"CKAP5",0.349628088353067,0.00493166350512885,0.230793972152767,0.0719792549228425,FALSE
"PEPD",-0.453535190503352,0.00496970467244303,-0.469930522588498,0.0091532970899587,TRUE
"TAOK3",-0.165697479680941,0.0049829292881171,-0.232162826497608,0.00409556833687516,TRUE
"FBXL17",0.244939434119884,0.00499458399787651,0.118272772554438,0.0860429223907347,FALSE
"AL139260.1",0.410357914004119,0.00504182557866714,0.294525160943606,0.0574677836942208,FALSE
"CDKL5",0.709621924338539,0.00504847423688753,0.203896240601737,0.211754683103409,FALSE
"CFAP97",-0.496357476979182,0.00505691200023122,-0.523922936788077,0.00215077465076841,TRUE
"FAM162B",0.389838450516171,0.00511577183684121,0.562655295088746,0.00136936448740866,TRUE
"RFX7",0.289206681986476,0.00511577183684121,0.229780301442695,0.0431934532853832,TRUE
"PRR16",-0.375192419713479,0.0051186834268314,-0.684040501445344,0.000969841497056972,TRUE
"RIF1",-0.212869737630609,0.00517034006962971,-0.195556609606109,0.0243745648617406,TRUE
"SACS",0.566094429083198,0.00517034006962971,0.040775066432394,0.885088407312927,FALSE
"DNASE1",0.349981730154297,0.00517034006962971,0.455829677615222,0.00158565224717845,TRUE
"AP001347.1",0.538358502133746,0.00517603282763638,0.669891981246518,0.0113867697191439,TRUE
"NAF1",-0.51627517118144,0.00518872924867867,-0.444408544198296,0.0325378876688287,TRUE
"DDX50",-0.313343925542486,0.00518872924867867,-0.299284458884835,0.02099027422512,TRUE
"ICE1",-0.2615046105927,0.00520309433477239,-0.232658031255929,0.0300097740254501,TRUE
"RGS12",0.442016969967282,0.00523251092998088,0.532534104071816,0.00288306039055109,TRUE
"GIGYF2",-0.178113108561571,0.00523406213109648,-0.239793444967109,0.00168298470272583,TRUE
"RALGAPA2",0.454173261333038,0.00524263650023166,0.222539149226705,0.044750448247044,TRUE
"DOCK7",0.261168596059552,0.00527168865914929,0.351237660109861,0.000738066868387806,TRUE
"NCKAP5",1.04971717188267,0.00531114843988049,0.231444369375389,0.21274425078449,FALSE
"SLC24A3",0.644500670349108,0.00531908488881669,0.863006928882344,0.00232530867961663,TRUE
"MAGED1",0.277608253634198,0.00532649168856737,0.349405453497607,0.00210783791547267,TRUE
"LANCL2",-0.468102560864831,0.00534902497987109,-0.425523397902797,0.0341312303223018,TRUE
"MIGA1",-0.244038162824112,0.00538319149869242,-0.221103138230923,0.0258249959772776,TRUE
"RAB10",-0.218123167912346,0.0053855249023204,-0.227604374121488,0.0322961186558829,TRUE
"LZTS1-AS1",-0.504782997658208,0.00540634640343375,-0.531389254799791,0.0171404987425045,TRUE
"CNOT11",-0.408870173273062,0.0054100541094579,-0.329712899033469,0.0386398455137346,TRUE
"MFSD4B",-0.214243435759459,0.00542374471605022,-0.299401621443726,0.0236351268024082,TRUE
"TBK1",-0.278457985307135,0.00543810322456056,-0.322370251714451,0.00522385088791647,TRUE
"AMT",0.561979637356466,0.00546274028200231,0.599724515022175,0.00753790025855362,TRUE
"AVEN",-0.336371455982873,0.00546274028200231,-0.296390093917786,0.0527239205068009,FALSE
"PCDH9-AS2",0.720230886173618,0.00547433892650186,0.810381936700899,0.00731859647257292,TRUE
"SELENOS",-0.62963833096466,0.00550583632862861,-0.179416424287687,0.278188068394337,FALSE
"MED14",-0.293701681296037,0.00552960459312032,-0.335137770729853,0.00360871337976217,TRUE
"SH3GLB1",-0.432687412557151,0.00554288106561428,-0.317714463243118,0.0206766913022177,TRUE
"DZIP1",0.387469166747486,0.00556468376162695,0.471477085097482,0.00176005823331385,TRUE
"NRIP2",0.72051831877164,0.00560188221431218,0.788072524958202,0.00335343366804754,TRUE
"RTN3",0.329548330525474,0.0056435403407161,0.368288639860647,0.00243189661852653,TRUE
"SNX2",0.480849153536588,0.00564596496813021,0.191065629898481,0.202150200201502,FALSE
"AFF4",-0.203891252183022,0.00564596496813021,-0.263541710526023,0.00778743274954826,TRUE
"DAAM2",-0.197135387596422,0.00565805787134569,-0.286032734661139,0.01675784039164,TRUE
"LRRC37B",0.506666084083337,0.00565805787134569,0.552582489028882,0.00539724106707523,TRUE
"AC023509.2",-0.58660578596296,0.00565950344247346,-0.492505711003416,0.0354806105531654,TRUE
"AL161457.2",0.363364310150007,0.00567099541925476,0.426999851648947,0.00513251964877512,TRUE
"PSMD7",-0.564192583910619,0.00572739683311004,-0.24833998525712,0.0497591721763145,TRUE
"PTPRM",0.433949058302406,0.00573346589819934,0.172773825101742,0.0284513495082479,TRUE
"SMTN",0.274127768108064,0.00575347474387329,0.3613814715537,0.00156985137093976,TRUE
"ZC3H6",0.398674097252418,0.00577729653411903,0.299987184786179,0.0377610934641467,TRUE
"SH3D21",0.60115556389099,0.00581901047975954,0.663722004760382,0.00306353589658067,TRUE
"SCML1",-0.44439635374977,0.00582673180869663,-0.417727900358804,0.0149401676064651,TRUE
"NONO",-0.337893567012687,0.00592027525954653,-0.345830371165441,0.0067912229131695,TRUE
"TBC1D16",-0.428876366130703,0.00592514726082912,-0.457710494040566,0.00951173600514464,TRUE
"C3orf62",-0.563258653138247,0.00594534384387871,-0.483969178016485,0.0317847267564336,TRUE
"UCK2",-1.09359852296625,0.00595714565933991,-1.08251378195625,0.00127439545835124,TRUE
"IPO9",-0.257463081387199,0.00595714565933991,-0.290023947304741,0.00464445088614537,TRUE
"RPN2",-0.434449659868318,0.00595714565933991,-0.327868178868752,0.020230309782035,TRUE
"CCPG1",0.447015264080244,0.00598661686275827,0.2144723789386,0.0756759397342074,FALSE
"YWHAZ",-0.243909652006645,0.00599779899916451,-0.323784231268339,0.000619342643505357,TRUE
"ZNF471",0.451051295343869,0.00601073319857358,0.614159996906278,0.000649783617140337,TRUE
"DOCK11",0.259582805366134,0.00601722955593828,0.403197571161708,0.000389964663064729,TRUE
"TANK",-0.286769746708084,0.00602171252726163,-0.324087706832115,0.00249407002007961,TRUE
"ATP10A",-0.741266867013168,0.00603232211428702,-0.827703596889935,0.0149376628833473,TRUE
"PNPLA8",-0.35776105525802,0.00604533175834676,-0.358079418190685,0.00505928777184684,TRUE
"C20orf194",0.1503737965694,0.00604617585466276,0.186725059121189,0.00567167676909981,TRUE
"AC027698.1",0.373587356067217,0.00607670090938379,0.490984445967935,0.00335343366804754,TRUE
"ABCD3",0.336121124214051,0.00611017801090852,0.169523650633877,0.132015207673608,FALSE
"TRIP10",-0.378682257092999,0.00613393056377173,-0.327768021087874,0.0250482367038287,TRUE
"NKIRAS1",-0.605627192430493,0.00614334788260731,-0.554757148905593,0.0218704671278462,TRUE
"SIN3A",-0.28183413268151,0.00614334788260731,-0.279852847238535,0.0170509446562079,TRUE
"AC022210.2",-0.584759707282988,0.00616252954006068,-0.587502538887056,0.0145625841423747,TRUE
"VPS13C",0.244123571645047,0.00620782114140849,0.128852315343157,0.124941102355601,FALSE
"AC104827.1",0.713760338896924,0.0062253831234712,0.732153170563714,0.0066853295208628,TRUE
"LRRC41",-0.354594447718327,0.00626510775755707,-0.325608086216802,0.0230959031939695,TRUE
"TALDO1",-0.6826891690794,0.00626622964076435,-0.259978251006697,0.17664712783662,FALSE
"AC063944.1",-0.569387809492818,0.00626964358974281,-0.622459471851926,0.0160660969089513,TRUE
"SLFNL1-AS1",-0.476785396595367,0.0062791434597168,-0.449451664460464,0.0272922973780387,TRUE
"SRSF12",0.624833941895306,0.00630200118664693,0.742241539682457,0.0028382109937911,TRUE
"EHBP1L1",0.408742394380539,0.00630200118664693,0.468994601150781,0.00317072068789054,TRUE
"ABCA8",0.679151940516512,0.00630200118664693,0.254306244704339,0.00463894915828228,TRUE
"MBTD1",0.277214934210257,0.00632890337409518,0.351774097938426,0.00464181496506882,TRUE
"AC099850.1",0.753288165149898,0.00633083406240441,0.929679930537475,0.00477533568883185,TRUE
"CLSTN2",-0.623613696445892,0.00635806458783003,-0.848833644274623,0.00565303782387181,TRUE
"TSPYL2",-0.493208887236353,0.00637435988349999,-0.480838220555303,0.0185422936740017,TRUE
"TBC1D32",0.484643494662549,0.00638571948550694,0.344153608693344,0.0628364235984296,FALSE
"HSPA9",-0.285894061866203,0.00641611507985456,-0.264307542359564,0.0234686913124049,TRUE
"CEP290",0.384856400183903,0.00644946322813711,0.43269924336156,0.0103287234164191,TRUE
"ICE2",0.353150566728697,0.00648785152082991,0.233575222522383,0.0510185383762186,FALSE
"ZNF438",0.415366601481337,0.00648888238463445,0.207739170235538,0.090738143174161,FALSE
"TMOD2",0.441691409295749,0.00649628081862584,0.479295258261228,0.00909475903030889,TRUE
"DENND1B",0.63478613848882,0.00651262335935586,0.269353782236583,0.0609106485064116,FALSE
"GALK2",0.353598518233701,0.00651262335935586,0.296177636146384,0.0247012907771619,TRUE
"SREK1",-0.291169821040405,0.00653792601494861,-0.280135964357306,0.0109118195303674,TRUE
"ZNF630",0.497462911999574,0.00654298766438457,0.596886388109596,0.00409738676211011,TRUE
"FARSB",-0.411257593112538,0.00658140491566962,-0.432466126189248,0.0109289052101715,TRUE
"FHOD1",-0.494712584740543,0.00659824059217646,-0.482401100547531,0.0160671083089338,TRUE
"MTX2",0.575278685767623,0.00660094994780811,0.327743018121116,0.00448137784683544,TRUE
"EPC1",0.165413737492859,0.00660094994780811,0.148397470382939,0.04534261304118,TRUE
"AL590807.1",-0.519297757776847,0.00660094994780811,-0.687420223789416,0.0106021868236643,TRUE
"AC026347.1",-0.491918569622261,0.00665894600409449,-0.508902655456445,0.00540615832095584,TRUE
"IFFO1",0.531841201517994,0.00670368397711167,0.609478515146389,0.00470920632789144,TRUE
"DGKH",-0.192861622115887,0.00670909367699759,-0.239071005571265,0.0337089927761296,TRUE
"UIMC1",-0.185062780947598,0.00672776679346785,-0.195719592009033,0.0330045945369153,TRUE
"AC073342.1",0.583678368290893,0.00672776679346785,0.73409309866568,0.00113864353851407,TRUE
"RBM10",-0.302163043122516,0.00672776679346785,-0.25584817281183,0.0352708791687668,TRUE
"UTP14A",-0.717199324032238,0.00672776679346785,-0.771897494048894,0.00522385088791647,TRUE
"ACVR2B",0.414074464077479,0.00673687789135586,0.560655036929946,0.00129551562265497,TRUE
"AL133268.4",-0.331952508961802,0.00673687789135586,-0.330776593072549,0.0292960889724195,TRUE
"ATG4C",0.437580106138793,0.00673782334124905,0.280711598510804,0.0440511439122482,TRUE
"RAB1A",-0.178659443198162,0.00673782334124905,-0.208642608403998,0.00804778195879938,TRUE
"AC007681.1",-0.565836968953618,0.00673782334124905,-0.551989634652629,0.0178864104339979,TRUE
"SMARCAL1",0.421359584993185,0.00673782334124905,0.472615057389683,0.00971485695547561,TRUE
"TRA2A",0.193571252394315,0.00673782334124905,0.113607104448675,0.216099783625739,FALSE
"DDI2",0.281344446767917,0.00674710222831243,0.281001794708179,0.0146328181140501,TRUE
"BTF3L4",-0.400015040520307,0.00674710222831243,-0.376024119223288,0.0162973282688229,TRUE
"RNASEH1",-0.552257229270447,0.00674710222831243,-0.53373604856729,0.0107084291191708,TRUE
"KIAA1328",0.223990753582018,0.006754604552255,0.338218669078005,0.00567050529112913,TRUE
"CBR3-AS1",0.49755380712551,0.006754604552255,0.471641921557165,0.0179395254995332,TRUE
"FCF1",-0.397472095983167,0.00675725078280664,-0.285970553553966,0.0726344065850417,FALSE
"ZEB2",0.143140108924011,0.0067927239072861,0.202071415744503,0.0240287153907953,TRUE
"UBXN2A",0.260053932653861,0.00683987909125679,0.346301201730144,0.00200204567295632,TRUE
"CCDC14",0.338836667008251,0.00684095835904322,0.31401614635045,0.00716592888439131,TRUE
"SNX18",0.568366456659047,0.00684095835904322,0.374832056794973,0.034907848414036,TRUE
"TAF11",-0.323558221698739,0.00684095835904322,-0.252924839965205,0.075843505137342,FALSE
"ZNF609",-0.145727019186699,0.00684191340311445,-0.147555933492407,0.0437936551467885,TRUE
"EIF3H",-0.328383201860774,0.00685572199991192,-0.298145399249728,0.0262050273338653,TRUE
"EFCAB2",0.342904215316612,0.00689877053169212,0.307303245656585,0.0285096315981123,TRUE
"GATA4",0.342434651182006,0.00689877053169212,0.360556107335267,0.017586173262892,TRUE
"MEIS2",0.236680473236497,0.00689877053169212,0.216957620662891,0.0195801498634458,TRUE
"ANGPTL4",-0.929963888590526,0.00689877053169212,-0.843348622814422,0.00631209832315212,TRUE
"CAPN2",0.274003887785414,0.00690456510267048,0.321840461454478,0.00588048198545059,TRUE
"E2F6",-0.589954155192801,0.00690456510267048,-0.568698677388632,0.0210543964200589,TRUE
"EIF4G3",-0.172717975505461,0.00692323488877802,-0.203369033472479,0.0201119335562196,TRUE
"NTMT1",-0.652676830529158,0.00692323488877802,-0.586301548179184,0.0168131050156418,TRUE
"PCBP2",-0.218079688705695,0.00693763111176434,-0.222468215262629,0.0118370863920773,TRUE
"TCF7",-0.478261551645696,0.00694581218029525,-0.490931936105454,0.0155722928989032,TRUE
"EVC",0.441874653252862,0.00697871975123552,0.384540932189927,0.01936548236489,TRUE
"TMOD1",-0.340855821898891,0.00697871975123552,-0.291759391566723,0.0816325506411502,FALSE
"MNT",-0.481306906315236,0.00698558584937364,-0.37581257813701,0.0677172350165029,FALSE
"MED4",-0.300200014453547,0.00699288175101407,-0.258612253432377,0.0250983278844215,TRUE
"ENOPH1",-0.623372144508412,0.00700291100006152,-0.659178277231532,0.00786016447873728,TRUE
"CCDC7",0.31924678984051,0.00700742798080615,0.346413928820673,0.0288698873344931,TRUE
"TRMU",0.563743947635017,0.00700742798080615,0.134572604331112,0.443104385475438,FALSE
"RNF213",0.208451666645947,0.00705507923828714,0.255147213836752,0.00570096853102413,TRUE
"TNRC18",0.19490848525657,0.00706489502284227,0.249932246087027,0.00679211701882204,TRUE
"GATAD1",0.398991518298376,0.00707409081243518,0.280812809381621,0.0449555335827864,TRUE
"MYOF",0.660525442934444,0.0071020812694998,0.527185648392492,0.11465980843581,FALSE
"TARSL2",0.53964984638644,0.0071020812694998,0.32253816615125,0.117326038656363,FALSE
"TAMM41",0.323731184746026,0.00718133692087666,0.426394139475013,0.00160852236390653,TRUE
"CRTC1",-0.392721845008773,0.0071986436931706,-0.353661340597999,0.0375518758212668,TRUE
"PLCG1",-0.331744480872895,0.0071986436931706,-0.349597521663973,0.0149862478168604,TRUE
"PCDH12",-0.538767564402043,0.00722376029650653,-0.304183513754475,0.135974506136795,FALSE
"MTPN",-0.819624137612299,0.00724558032039497,-0.485873049074714,0.0028382109937911,TRUE
"SRA1",-0.336692768281813,0.00724966452880451,-0.290199030983864,0.0346554212507298,TRUE
"NADK",-0.513577179037255,0.00726966210901127,-0.669877321991063,0.00214428079651651,TRUE
"ZNF75A",-0.319597203879989,0.00726966210901127,-0.343409493602207,0.0130798503678862,TRUE
"SPSB1",-0.53184190128814,0.0072703509477874,-0.43254027813971,0.0639409104080741,FALSE
"MMP25-AS1",0.59029552408743,0.0072703509477874,0.60414694839212,0.0108080403541587,TRUE
"POLG",-0.396675937455062,0.00730534364011747,-0.336913081311282,0.0332318763338835,TRUE
"ARHGAP32",0.237824252958657,0.00734503232401272,0.391034321894114,0.000398011702735558,TRUE
"AL391807.1",0.598332548046923,0.00740946868454439,0.716483993878809,0.00235695547882988,TRUE
"CIAO2B",-0.789736348452006,0.00741403730325097,-0.439833166035155,0.0459746241256962,TRUE
"TFB1M",0.633036059147101,0.00745704517208466,0.4075196766487,0.00729493466384796,TRUE
"WWP1",0.297838759497414,0.00745704517208466,0.21067897611223,0.031153167562141,TRUE
"CCND1",0.730528778827336,0.00745704517208466,0.476472146276782,0.0265568528354993,TRUE
"EMP1",-0.750833159287622,0.00745704517208466,-0.269587184203071,0.105197089939401,FALSE
"ADNP2",-0.402163036382912,0.00745704517208466,-0.261377785139493,0.100303692591986,FALSE
"TRPC4",-0.848958546821629,0.00746368323876192,-1.07012169686907,0.0149376628833473,TRUE
"CMSS1",-0.269885684580344,0.00747586957172862,-0.364599687759864,0.00753790025855362,TRUE
"MTURN",0.516483809608673,0.0075073399829401,0.527937543559289,0.00378884975687178,TRUE
"CR381653.1",0.734832549136428,0.00751414646649233,0.496389630620891,0.018408082552981,TRUE
"ATXN10",-0.200852450965141,0.00753371637282384,-0.169253050996008,0.0854734507418945,FALSE
"ERLIN1",-0.530914876452442,0.00753583737871786,-0.492991594132188,0.0171567046076381,TRUE
"G2E3",-0.544139924085233,0.00754317339416327,-0.543893839149055,0.00652211757619807,TRUE
"PARK7",-0.808242345360396,0.0076132733141537,-0.247128678802282,0.0745631983999038,FALSE
"IMMT",-0.245114958776186,0.00765758652922843,-0.274158344460457,0.0229026650418678,TRUE
"POGZ",0.165102963936716,0.0076730950932508,0.251152477544801,0.00177941896985793,TRUE
"AC090578.1",0.609730565335549,0.0076730950932508,0.801466454222879,0.00285334085386133,TRUE
"SEC14L2",0.367538663509572,0.00768502197731693,0.412711908915439,0.0114726976029425,TRUE
"ARRB1",0.365006365661018,0.0077427327249898,0.510047447761948,0.00244381509805995,TRUE
"STMP1",0.466721846586876,0.00778694390149222,0.366960740658066,0.00868517809912422,TRUE
"PLA2G6",-0.621560456994426,0.00779245317127275,-0.535111680892945,0.0291158978051192,TRUE
"MEGF9",0.848784146720726,0.00781335980895054,0.288173895009918,0.113042325717938,FALSE
"DLEU1",0.256310598173767,0.00781335980895054,0.343055373739654,0.00214752184042419,TRUE
"PRORP",-0.340583603623382,0.00781335980895054,-0.336509629427602,0.0192520326370239,TRUE
"FXR1",0.279579841712336,0.00781890056995561,0.167535228432952,0.0911523222369001,FALSE
"PTPN4",0.539942462809366,0.0078615985975992,0.339164952447124,0.000619342643505357,TRUE
"RHOXF1-AS1",0.641368143854469,0.00788517416638912,0.554353539703466,0.0551187722542412,FALSE
"BRAT1",0.616415986077344,0.0079179186392807,0.58652274784224,0.0100026471893272,TRUE
"MICAL2",-0.331721833941616,0.00793061886616334,-0.483166112684287,0.014336136939077,TRUE
"AC027288.3",-0.704279136990219,0.00793061886616334,-0.818141750058064,0.0124030029837812,TRUE
"LIPE-AS1",0.574961081355722,0.00793061886616334,0.448907685143879,0.00516710872488095,TRUE
"ZFPM2",0.138092001250259,0.00795083407952964,0.214400156128838,0.00172908570440331,TRUE
"MARCH9",-0.637764403777322,0.00797460889059669,-0.699763524242661,0.00783489680019723,TRUE
"SNED1",0.419060115871349,0.00797500123059714,0.415579860295147,0.00259147341032238,TRUE
"SLTM",0.265886429054921,0.00799549455291202,0.154356144571938,0.097243788103015,FALSE
"AC091906.1",0.445927815823273,0.00801591382991587,0.477107693598106,0.0264946015745156,TRUE
"ERCC5",0.323401567037517,0.00802311057432135,0.187986016176101,0.218573269118851,FALSE
"GRID2",0.716121105604691,0.00808723088546511,0.928177119213149,0.0119076405228869,TRUE
"EBF4",-0.358671696875236,0.00808723088546511,-0.318373689984454,0.0456515866245829,TRUE
"TRMT1L",0.606519793629653,0.008088252031759,0.487748919580626,0.0102458420250772,TRUE
"TFRC",-0.602335541469777,0.008088252031759,-0.312372728024267,0.119462434483095,FALSE
"LYN",0.615120760823379,0.008088252031759,0.134110849303724,0.426653149531548,FALSE
"CAMKMT",-0.240481141451312,0.00809732149225093,-0.337349254106506,0.00345411396045408,TRUE
"LRRC8A",-0.513685463219673,0.00809732149225093,-0.506325398773493,0.0298744030161206,TRUE
"TMLHE",0.302185513263297,0.00809732149225093,0.283185088101224,0.0287785334321146,TRUE
"DIXDC1",0.576327020411504,0.00816795320970677,0.271387099504393,0.15179689630648,FALSE
"NBPF14",0.61037062676179,0.00817841172740932,0.664976776593263,0.0106305095796171,TRUE
"CROCC",0.365278081582795,0.00819016526159709,0.517520911203632,0.0015772616942882,TRUE
"GNB1",-0.135524032691128,0.00821015907913338,-0.177321012545338,0.0143246711499204,TRUE
"IARS",-0.392096529289657,0.00821015907913338,-0.373169217316392,0.0452144674889542,TRUE
"DNM3OS",0.579934029597173,0.00822770875008097,0.488189337649919,0.000717740329676911,TRUE
"NR3C2",0.257993835826027,0.00822770875008097,0.306148172059504,0.0236944204071876,TRUE
"JADE2",0.553177499787728,0.00822770875008097,0.638726819913378,0.00389172821117804,TRUE
"RASL12",0.340733784462111,0.00824793555208526,0.453009012069655,0.0022854696762043,TRUE
"MPHOSPH9",0.345974563710696,0.00826188974625764,0.201106444713636,0.129654625699563,FALSE
"L3MBTL3",0.554149946717222,0.00827727596860742,0.558246787275405,0.0162639098157215,TRUE
"CYP51A1",-0.628298973621284,0.00829682496487891,-0.565773146399308,0.0286318819785192,TRUE
"ACSF2",0.629641219477683,0.00832490516524471,0.701539545276168,0.00107021636483447,TRUE
"MRPL48",0.610274067722324,0.0084108964768301,0.570822931152652,0.00990699259505484,TRUE
"UBE2D3",-0.204854918181606,0.00849715846927798,-0.175857997320013,0.0146407107216551,TRUE
"COL18A1",-0.438790779600572,0.00849715846927798,-0.52543655605203,0.0396985452579373,TRUE
"HSP90B1",-0.453707096693227,0.00850166385473426,-0.247451426294589,0.0369969790163012,TRUE
"UBXN8",-0.684645040385139,0.00850372209291217,-0.769308268875193,0.0117234463488842,TRUE
"TMLHE-AS1",0.297818937323644,0.00850372209291217,0.442522153441182,0.00111291913418101,TRUE
"AL445250.1",0.58683275651316,0.00852483703436284,0.331385325743126,0.0909085936838769,FALSE
"WRN",-0.284354916149869,0.00852483703436284,-0.269855420937554,0.0369593809913905,TRUE
"KANSL1",-0.238587730875776,0.00852935747453758,-0.266427748090121,0.0265568528354993,TRUE
"PTPN9",-0.211156830373359,0.00854336658566234,-0.27925224460876,0.00891207608504972,TRUE
"TOP1",-0.234313733002188,0.00854336658566234,-0.257511134453638,0.00845450795087195,TRUE
"NUP35",-0.437502739875905,0.00855131963678421,-0.331426296170455,0.0876500902260837,FALSE
"NSD1",0.169045438022938,0.00859250838184402,0.124160041738922,0.15179689630648,FALSE
"PLEKHH2",0.439546070629805,0.00861617506909067,0.545487659604768,0.00443912650397954,TRUE
"DDX3X",-0.395340924643199,0.00861772835124688,-0.186014591923741,0.111867814110743,FALSE
"OSBPL1A",0.250531986820044,0.0086551639140114,0.291294319382088,0.00476480803095077,TRUE
"COL14A1",0.792553312770356,0.0086591315779281,0.503960098010666,0.0765673047218266,FALSE
"FAM91A1",-0.349744034133688,0.0086712782582118,-0.370257305472034,0.00324143994450768,TRUE
"AP001107.1",-0.516324619680792,0.00868242086200613,-0.423154939124102,0.0492847356982571,TRUE
"PPP1R17",-0.598057121116644,0.0086972279109167,-0.59574647131799,0.0117908280364898,TRUE
"EFHD1",-0.255916498876416,0.0087616843589632,-0.294115943821492,0.0192603722881674,TRUE
"RASA2",0.22526505245824,0.0087616843589632,0.167155901240956,0.0977275466920251,FALSE
"PPP2R5A",0.323500938261751,0.00876755627734417,-4.05391218617853e-06,0.999962335882866,FALSE
"MYL6",-0.534594231270215,0.00884273020453887,-0.277281816930403,0.00700691710750014,TRUE
